user_id,segment_id,segment_name
U17842,S003,MidAOV_LowEng_ELSE
U17843,S001,HighAOV_ELSE_ELSE
U17844,S001,HighAOV_ELSE_ELSE
U17845,S003,MidAOV_LowEng_ELSE
U17846,S002,MidAOV_HighEng_HighProf
U17847,S006,LowAOV_LowEng_ELSE
U17848,S005,LowAOV_HighEng_ELSE
U17849,S004,MidAOV_HighEng_LowProf
U17850,S001,HighAOV_ELSE_ELSE
U17851,S003,MidAOV_LowEng_ELSE
U17852,S006,LowAOV_LowEng_ELSE
U17853,S001,HighAOV_ELSE_ELSE
U17854,S005,LowAOV_HighEng_ELSE
U17855,S006,LowAOV_LowEng_ELSE
U17856,S003,MidAOV_LowEng_ELSE
U17857,S004,MidAOV_HighEng_LowProf
U17858,S005,LowAOV_HighEng_ELSE
U17859,S001,HighAOV_ELSE_ELSE
U17860,S006,LowAOV_LowEng_ELSE
U17861,S005,LowAOV_HighEng_ELSE
U17862,S001,HighAOV_ELSE_ELSE
U17863,S001,HighAOV_ELSE_ELSE
U17864,S003,MidAOV_LowEng_ELSE
U17865,S006,LowAOV_LowEng_ELSE
U17866,S004,MidAOV_HighEng_LowProf
U17867,S004,MidAOV_HighEng_LowProf
U17868,S006,LowAOV_LowEng_ELSE
U17869,S006,LowAOV_LowEng_ELSE
U17870,S005,LowAOV_HighEng_ELSE
U17871,S002,MidAOV_HighEng_HighProf
U17872,S006,LowAOV_LowEng_ELSE
U17873,S003,MidAOV_LowEng_ELSE
U17874,S001,HighAOV_ELSE_ELSE
U17875,S003,MidAOV_LowEng_ELSE
U17876,S004,MidAOV_HighEng_LowProf
U17877,S003,MidAOV_LowEng_ELSE
U17878,S004,MidAOV_HighEng_LowProf
U17879,S001,HighAOV_ELSE_ELSE
U17880,S003,MidAOV_LowEng_ELSE
U17881,S001,HighAOV_ELSE_ELSE
U17882,S003,MidAOV_LowEng_ELSE
U17883,S001,HighAOV_ELSE_ELSE
U17884,S006,LowAOV_LowEng_ELSE
U17885,S004,MidAOV_HighEng_LowProf
U17886,S003,MidAOV_LowEng_ELSE
U17887,S006,LowAOV_LowEng_ELSE
U17888,S002,MidAOV_HighEng_HighProf
U17889,S001,HighAOV_ELSE_ELSE
U17890,S003,MidAOV_LowEng_ELSE
U17891,S003,MidAOV_LowEng_ELSE
U17892,S003,MidAOV_LowEng_ELSE
U17893,S006,LowAOV_LowEng_ELSE
U17894,S005,LowAOV_HighEng_ELSE
U17895,S003,MidAOV_LowEng_ELSE
U17896,S002,MidAOV_HighEng_HighProf
U17897,S002,MidAOV_HighEng_HighProf
U17898,S004,MidAOV_HighEng_LowProf
U17899,S001,HighAOV_ELSE_ELSE
U17900,S006,LowAOV_LowEng_ELSE
U17901,S001,HighAOV_ELSE_ELSE
U17902,S001,HighAOV_ELSE_ELSE
U17903,S005,LowAOV_HighEng_ELSE
U17904,S001,HighAOV_ELSE_ELSE
U17905,S004,MidAOV_HighEng_LowProf
U17906,S005,LowAOV_HighEng_ELSE
U17907,S001,HighAOV_ELSE_ELSE
U17908,S003,MidAOV_LowEng_ELSE
U17909,S001,HighAOV_ELSE_ELSE
U17910,S002,MidAOV_HighEng_HighProf
U17911,S004,MidAOV_HighEng_LowProf
U17912,S002,MidAOV_HighEng_HighProf
U17913,S004,MidAOV_HighEng_LowProf
U17914,S006,LowAOV_LowEng_ELSE
U17915,S006,LowAOV_LowEng_ELSE
U17916,S003,MidAOV_LowEng_ELSE
U17917,S003,MidAOV_LowEng_ELSE
U17918,S003,MidAOV_LowEng_ELSE
U17919,S004,MidAOV_HighEng_LowProf
U17920,S002,MidAOV_HighEng_HighProf
U17921,S002,MidAOV_HighEng_HighProf
U17922,S003,MidAOV_LowEng_ELSE
U17923,S006,LowAOV_LowEng_ELSE
U17924,S006,LowAOV_LowEng_ELSE
U17925,S002,MidAOV_HighEng_HighProf
U17926,S001,HighAOV_ELSE_ELSE
U17927,S006,LowAOV_LowEng_ELSE
U17928,S003,MidAOV_LowEng_ELSE
U17929,S006,LowAOV_LowEng_ELSE
U17930,S002,MidAOV_HighEng_HighProf
U17931,S002,MidAOV_HighEng_HighProf
U17932,S003,MidAOV_LowEng_ELSE
U17933,S004,MidAOV_HighEng_LowProf
U17934,S003,MidAOV_LowEng_ELSE
U17935,S004,MidAOV_HighEng_LowProf
U17936,S002,MidAOV_HighEng_HighProf
U17937,S001,HighAOV_ELSE_ELSE
U17938,S003,MidAOV_LowEng_ELSE
U17939,S001,HighAOV_ELSE_ELSE
U17940,S001,HighAOV_ELSE_ELSE
U17941,S002,MidAOV_HighEng_HighProf
U17942,S006,LowAOV_LowEng_ELSE
U17943,S006,LowAOV_LowEng_ELSE
U17944,S001,HighAOV_ELSE_ELSE
U17945,S002,MidAOV_HighEng_HighProf
U17946,S005,LowAOV_HighEng_ELSE
U17947,S004,MidAOV_HighEng_LowProf
U17948,S001,HighAOV_ELSE_ELSE
U17949,S006,LowAOV_LowEng_ELSE
U17950,S005,LowAOV_HighEng_ELSE
U17951,S003,MidAOV_LowEng_ELSE
U17952,S004,MidAOV_HighEng_LowProf
U17953,S001,HighAOV_ELSE_ELSE
U17954,S002,MidAOV_HighEng_HighProf
U17955,S005,LowAOV_HighEng_ELSE
U17956,S001,HighAOV_ELSE_ELSE
U17957,S006,LowAOV_LowEng_ELSE
U17958,S003,MidAOV_LowEng_ELSE
U17959,S001,HighAOV_ELSE_ELSE
U17960,S005,LowAOV_HighEng_ELSE
U17961,S001,HighAOV_ELSE_ELSE
U17962,S001,HighAOV_ELSE_ELSE
U17963,S002,MidAOV_HighEng_HighProf
U17964,S004,MidAOV_HighEng_LowProf
U17965,S006,LowAOV_LowEng_ELSE
U17966,S002,MidAOV_HighEng_HighProf
U17967,S003,MidAOV_LowEng_ELSE
U17968,S005,LowAOV_HighEng_ELSE
U17969,S004,MidAOV_HighEng_LowProf
U17970,S003,MidAOV_LowEng_ELSE
U17971,S005,LowAOV_HighEng_ELSE
U17972,S003,MidAOV_LowEng_ELSE
U17973,S001,HighAOV_ELSE_ELSE
U17974,S004,MidAOV_HighEng_LowProf
U17975,S004,MidAOV_HighEng_LowProf
U17976,S005,LowAOV_HighEng_ELSE
U17977,S001,HighAOV_ELSE_ELSE
U17978,S006,LowAOV_LowEng_ELSE
U17979,S006,LowAOV_LowEng_ELSE
U17980,S001,HighAOV_ELSE_ELSE
U17981,S002,MidAOV_HighEng_HighProf
U17982,S003,MidAOV_LowEng_ELSE
U17983,S003,MidAOV_LowEng_ELSE
U17984,S001,HighAOV_ELSE_ELSE
U17985,S001,HighAOV_ELSE_ELSE
U17986,S001,HighAOV_ELSE_ELSE
U17987,S006,LowAOV_LowEng_ELSE
U17988,S001,HighAOV_ELSE_ELSE
U17989,S003,MidAOV_LowEng_ELSE
U17990,S006,LowAOV_LowEng_ELSE
U17991,S002,MidAOV_HighEng_HighProf
U17992,S003,MidAOV_LowEng_ELSE
U17993,S004,MidAOV_HighEng_LowProf
U17994,S006,LowAOV_LowEng_ELSE
U17995,S001,HighAOV_ELSE_ELSE
U17996,S002,MidAOV_HighEng_HighProf
U17997,S003,MidAOV_LowEng_ELSE
U17998,S001,HighAOV_ELSE_ELSE
U17999,S001,HighAOV_ELSE_ELSE
U18000,S001,HighAOV_ELSE_ELSE
U18001,S006,LowAOV_LowEng_ELSE
U18002,S003,MidAOV_LowEng_ELSE
U18003,S001,HighAOV_ELSE_ELSE
U18004,S002,MidAOV_HighEng_HighProf
U18005,S003,MidAOV_LowEng_ELSE
U18006,S003,MidAOV_LowEng_ELSE
U18007,S004,MidAOV_HighEng_LowProf
U18008,S002,MidAOV_HighEng_HighProf
U18009,S002,MidAOV_HighEng_HighProf
U18010,S001,HighAOV_ELSE_ELSE
U18011,S001,HighAOV_ELSE_ELSE
U18012,S006,LowAOV_LowEng_ELSE
U18013,S003,MidAOV_LowEng_ELSE
U18014,S006,LowAOV_LowEng_ELSE
U18015,S001,HighAOV_ELSE_ELSE
U18016,S005,LowAOV_HighEng_ELSE
U18017,S004,MidAOV_HighEng_LowProf
U18018,S002,MidAOV_HighEng_HighProf
U18019,S003,MidAOV_LowEng_ELSE
U18020,S003,MidAOV_LowEng_ELSE
U18021,S004,MidAOV_HighEng_LowProf
U18022,S001,HighAOV_ELSE_ELSE
U18023,S003,MidAOV_LowEng_ELSE
U18024,S003,MidAOV_LowEng_ELSE
U18025,S001,HighAOV_ELSE_ELSE
U18026,S004,MidAOV_HighEng_LowProf
U18027,S006,LowAOV_LowEng_ELSE
U18028,S002,MidAOV_HighEng_HighProf
U18029,S001,HighAOV_ELSE_ELSE
U18030,S006,LowAOV_LowEng_ELSE
U18031,S001,HighAOV_ELSE_ELSE
U18032,S002,MidAOV_HighEng_HighProf
U18033,S001,HighAOV_ELSE_ELSE
U18034,S006,LowAOV_LowEng_ELSE
U18035,S005,LowAOV_HighEng_ELSE
U18036,S006,LowAOV_LowEng_ELSE
U18037,S004,MidAOV_HighEng_LowProf
U18038,S001,HighAOV_ELSE_ELSE
U18039,S001,HighAOV_ELSE_ELSE
U18040,S002,MidAOV_HighEng_HighProf
U18041,S003,MidAOV_LowEng_ELSE
U18042,S005,LowAOV_HighEng_ELSE
U18043,S004,MidAOV_HighEng_LowProf
U18044,S002,MidAOV_HighEng_HighProf
U18045,S002,MidAOV_HighEng_HighProf
U18046,S006,LowAOV_LowEng_ELSE
U18047,S005,LowAOV_HighEng_ELSE
U18048,S004,MidAOV_HighEng_LowProf
U18049,S006,LowAOV_LowEng_ELSE
U18050,S003,MidAOV_LowEng_ELSE
U18051,S002,MidAOV_HighEng_HighProf
U18052,S003,MidAOV_LowEng_ELSE
U18053,S006,LowAOV_LowEng_ELSE
U18054,S001,HighAOV_ELSE_ELSE
U18055,S006,LowAOV_LowEng_ELSE
U18056,S005,LowAOV_HighEng_ELSE
U18057,S002,MidAOV_HighEng_HighProf
U18058,S003,MidAOV_LowEng_ELSE
U18059,S002,MidAOV_HighEng_HighProf
U18060,S001,HighAOV_ELSE_ELSE
U18061,S001,HighAOV_ELSE_ELSE
U18062,S006,LowAOV_LowEng_ELSE
U18063,S004,MidAOV_HighEng_LowProf
U18064,S002,MidAOV_HighEng_HighProf
U18065,S003,MidAOV_LowEng_ELSE
U18066,S001,HighAOV_ELSE_ELSE
U18067,S001,HighAOV_ELSE_ELSE
U18068,S006,LowAOV_LowEng_ELSE
U18069,S006,LowAOV_LowEng_ELSE
U18070,S003,MidAOV_LowEng_ELSE
U18071,S006,LowAOV_LowEng_ELSE
U18072,S006,LowAOV_LowEng_ELSE
U18073,S003,MidAOV_LowEng_ELSE
U18074,S002,MidAOV_HighEng_HighProf
U18075,S006,LowAOV_LowEng_ELSE
U18076,S001,HighAOV_ELSE_ELSE
U18077,S002,MidAOV_HighEng_HighProf
U18078,S006,LowAOV_LowEng_ELSE
U18079,S003,MidAOV_LowEng_ELSE
U18080,S002,MidAOV_HighEng_HighProf
U18081,S004,MidAOV_HighEng_LowProf
U18082,S002,MidAOV_HighEng_HighProf
U18083,S005,LowAOV_HighEng_ELSE
U18084,S003,MidAOV_LowEng_ELSE
U18085,S002,MidAOV_HighEng_HighProf
U18086,S002,MidAOV_HighEng_HighProf
U18087,S002,MidAOV_HighEng_HighProf
U18088,S004,MidAOV_HighEng_LowProf
U18089,S001,HighAOV_ELSE_ELSE
U18090,S006,LowAOV_LowEng_ELSE
U18091,S001,HighAOV_ELSE_ELSE
U18092,S001,HighAOV_ELSE_ELSE
U18093,S003,MidAOV_LowEng_ELSE
U18094,S006,LowAOV_LowEng_ELSE
U18095,S003,MidAOV_LowEng_ELSE
U18096,S001,HighAOV_ELSE_ELSE
U18097,S003,MidAOV_LowEng_ELSE
U18098,S005,LowAOV_HighEng_ELSE
U18099,S001,HighAOV_ELSE_ELSE
U18100,S006,LowAOV_LowEng_ELSE
U18101,S002,MidAOV_HighEng_HighProf
U18102,S002,MidAOV_HighEng_HighProf
U18103,S003,MidAOV_LowEng_ELSE
U18104,S006,LowAOV_LowEng_ELSE
U18105,S001,HighAOV_ELSE_ELSE
U18106,S005,LowAOV_HighEng_ELSE
U18107,S006,LowAOV_LowEng_ELSE
U18108,S002,MidAOV_HighEng_HighProf
U18109,S001,HighAOV_ELSE_ELSE
U18110,S004,MidAOV_HighEng_LowProf
U18111,S006,LowAOV_LowEng_ELSE
U18112,S002,MidAOV_HighEng_HighProf
U18113,S004,MidAOV_HighEng_LowProf
U18114,S001,HighAOV_ELSE_ELSE
U18115,S006,LowAOV_LowEng_ELSE
U18116,S003,MidAOV_LowEng_ELSE
U18117,S006,LowAOV_LowEng_ELSE
U18118,S006,LowAOV_LowEng_ELSE
U18119,S003,MidAOV_LowEng_ELSE
U18120,S003,MidAOV_LowEng_ELSE
U18121,S002,MidAOV_HighEng_HighProf
U18122,S003,MidAOV_LowEng_ELSE
U18123,S004,MidAOV_HighEng_LowProf
U18124,S006,LowAOV_LowEng_ELSE
U18125,S004,MidAOV_HighEng_LowProf
U18126,S001,HighAOV_ELSE_ELSE
U18127,S006,LowAOV_LowEng_ELSE
U18128,S003,MidAOV_LowEng_ELSE
U18129,S002,MidAOV_HighEng_HighProf
U18130,S002,MidAOV_HighEng_HighProf
U18131,S002,MidAOV_HighEng_HighProf
U18132,S001,HighAOV_ELSE_ELSE
U18133,S003,MidAOV_LowEng_ELSE
U18134,S006,LowAOV_LowEng_ELSE
U18135,S001,HighAOV_ELSE_ELSE
U18136,S006,LowAOV_LowEng_ELSE
U18137,S006,LowAOV_LowEng_ELSE
U18138,S006,LowAOV_LowEng_ELSE
U18139,S003,MidAOV_LowEng_ELSE
U18140,S003,MidAOV_LowEng_ELSE
U18141,S003,MidAOV_LowEng_ELSE
U18142,S004,MidAOV_HighEng_LowProf
U18143,S001,HighAOV_ELSE_ELSE
U18144,S006,LowAOV_LowEng_ELSE
U18145,S004,MidAOV_HighEng_LowProf
U18146,S003,MidAOV_LowEng_ELSE
U18147,S001,HighAOV_ELSE_ELSE
U18148,S001,HighAOV_ELSE_ELSE
U18149,S003,MidAOV_LowEng_ELSE
U18150,S004,MidAOV_HighEng_LowProf
U18151,S005,LowAOV_HighEng_ELSE
U18152,S001,HighAOV_ELSE_ELSE
U18153,S001,HighAOV_ELSE_ELSE
U18154,S005,LowAOV_HighEng_ELSE
U18155,S003,MidAOV_LowEng_ELSE
U18156,S001,HighAOV_ELSE_ELSE
U18157,S002,MidAOV_HighEng_HighProf
U18158,S004,MidAOV_HighEng_LowProf
U18159,S005,LowAOV_HighEng_ELSE
U18160,S003,MidAOV_LowEng_ELSE
U18161,S003,MidAOV_LowEng_ELSE
U18162,S001,HighAOV_ELSE_ELSE
U18163,S004,MidAOV_HighEng_LowProf
U18164,S001,HighAOV_ELSE_ELSE
U18165,S001,HighAOV_ELSE_ELSE
U18166,S001,HighAOV_ELSE_ELSE
U18167,S005,LowAOV_HighEng_ELSE
U18168,S003,MidAOV_LowEng_ELSE
U18169,S003,MidAOV_LowEng_ELSE
U18170,S001,HighAOV_ELSE_ELSE
U18171,S004,MidAOV_HighEng_LowProf
U18172,S006,LowAOV_LowEng_ELSE
U18173,S001,HighAOV_ELSE_ELSE
U18174,S003,MidAOV_LowEng_ELSE
U18175,S006,LowAOV_LowEng_ELSE
U18176,S002,MidAOV_HighEng_HighProf
U18177,S002,MidAOV_HighEng_HighProf
U18178,S004,MidAOV_HighEng_LowProf
U18179,S006,LowAOV_LowEng_ELSE
U18180,S006,LowAOV_LowEng_ELSE
U18181,S001,HighAOV_ELSE_ELSE
U18182,S002,MidAOV_HighEng_HighProf
U18183,S002,MidAOV_HighEng_HighProf
U18184,S003,MidAOV_LowEng_ELSE
U18185,S005,LowAOV_HighEng_ELSE
U18186,S006,LowAOV_LowEng_ELSE
U18187,S006,LowAOV_LowEng_ELSE
U18188,S001,HighAOV_ELSE_ELSE
U18189,S002,MidAOV_HighEng_HighProf
U18190,S004,MidAOV_HighEng_LowProf
U18191,S001,HighAOV_ELSE_ELSE
U18192,S006,LowAOV_LowEng_ELSE
U18193,S006,LowAOV_LowEng_ELSE
U18194,S003,MidAOV_LowEng_ELSE
U18195,S003,MidAOV_LowEng_ELSE
U18196,S003,MidAOV_LowEng_ELSE
U18197,S006,LowAOV_LowEng_ELSE
U18198,S004,MidAOV_HighEng_LowProf
U18199,S005,LowAOV_HighEng_ELSE
U18200,S005,LowAOV_HighEng_ELSE
U18201,S003,MidAOV_LowEng_ELSE
U18202,S003,MidAOV_LowEng_ELSE
U18203,S006,LowAOV_LowEng_ELSE
U18204,S003,MidAOV_LowEng_ELSE
U18205,S003,MidAOV_LowEng_ELSE
U18206,S005,LowAOV_HighEng_ELSE
U18207,S001,HighAOV_ELSE_ELSE
U18208,S002,MidAOV_HighEng_HighProf
U18209,S002,MidAOV_HighEng_HighProf
U18210,S001,HighAOV_ELSE_ELSE
U18211,S003,MidAOV_LowEng_ELSE
U18212,S001,HighAOV_ELSE_ELSE
U18213,S001,HighAOV_ELSE_ELSE
U18214,S006,LowAOV_LowEng_ELSE
U18215,S004,MidAOV_HighEng_LowProf
U18216,S001,HighAOV_ELSE_ELSE
U18217,S004,MidAOV_HighEng_LowProf
U18218,S004,MidAOV_HighEng_LowProf
U18219,S003,MidAOV_LowEng_ELSE
U18220,S003,MidAOV_LowEng_ELSE
U18221,S004,MidAOV_HighEng_LowProf
U18222,S006,LowAOV_LowEng_ELSE
U18223,S004,MidAOV_HighEng_LowProf
U18224,S003,MidAOV_LowEng_ELSE
U18225,S003,MidAOV_LowEng_ELSE
U18226,S003,MidAOV_LowEng_ELSE
U18227,S006,LowAOV_LowEng_ELSE
U18228,S001,HighAOV_ELSE_ELSE
U18229,S006,LowAOV_LowEng_ELSE
U18230,S006,LowAOV_LowEng_ELSE
U18231,S002,MidAOV_HighEng_HighProf
U18232,S006,LowAOV_LowEng_ELSE
U18233,S001,HighAOV_ELSE_ELSE
U18234,S002,MidAOV_HighEng_HighProf
U18235,S004,MidAOV_HighEng_LowProf
U18236,S004,MidAOV_HighEng_LowProf
U18237,S002,MidAOV_HighEng_HighProf
U18238,S005,LowAOV_HighEng_ELSE
U18239,S006,LowAOV_LowEng_ELSE
U18240,S003,MidAOV_LowEng_ELSE
U18241,S005,LowAOV_HighEng_ELSE
U18242,S006,LowAOV_LowEng_ELSE
U18243,S003,MidAOV_LowEng_ELSE
U18244,S002,MidAOV_HighEng_HighProf
U18245,S006,LowAOV_LowEng_ELSE
U18246,S004,MidAOV_HighEng_LowProf
U18247,S001,HighAOV_ELSE_ELSE
U18248,S002,MidAOV_HighEng_HighProf
U18249,S003,MidAOV_LowEng_ELSE
U18250,S004,MidAOV_HighEng_LowProf
U18251,S005,LowAOV_HighEng_ELSE
U18252,S002,MidAOV_HighEng_HighProf
U18253,S001,HighAOV_ELSE_ELSE
U18254,S003,MidAOV_LowEng_ELSE
U18255,S002,MidAOV_HighEng_HighProf
U18256,S003,MidAOV_LowEng_ELSE
U18257,S001,HighAOV_ELSE_ELSE
U18258,S003,MidAOV_LowEng_ELSE
U18259,S005,LowAOV_HighEng_ELSE
U18260,S006,LowAOV_LowEng_ELSE
U18261,S006,LowAOV_LowEng_ELSE
U18262,S001,HighAOV_ELSE_ELSE
U18263,S005,LowAOV_HighEng_ELSE
U18264,S001,HighAOV_ELSE_ELSE
U18265,S002,MidAOV_HighEng_HighProf
U18266,S006,LowAOV_LowEng_ELSE
U18267,S006,LowAOV_LowEng_ELSE
U18268,S003,MidAOV_LowEng_ELSE
U18269,S003,MidAOV_LowEng_ELSE
U18270,S001,HighAOV_ELSE_ELSE
U18271,S004,MidAOV_HighEng_LowProf
U18272,S005,LowAOV_HighEng_ELSE
U18273,S005,LowAOV_HighEng_ELSE
U18274,S003,MidAOV_LowEng_ELSE
U18275,S004,MidAOV_HighEng_LowProf
U18276,S002,MidAOV_HighEng_HighProf
U18277,S003,MidAOV_LowEng_ELSE
U18278,S005,LowAOV_HighEng_ELSE
U18279,S006,LowAOV_LowEng_ELSE
U18280,S006,LowAOV_LowEng_ELSE
U18281,S006,LowAOV_LowEng_ELSE
U18282,S003,MidAOV_LowEng_ELSE
U18283,S004,MidAOV_HighEng_LowProf
U18284,S002,MidAOV_HighEng_HighProf
U18285,S003,MidAOV_LowEng_ELSE
U18286,S001,HighAOV_ELSE_ELSE
U18287,S003,MidAOV_LowEng_ELSE
U18288,S006,LowAOV_LowEng_ELSE
U18289,S006,LowAOV_LowEng_ELSE
U18290,S006,LowAOV_LowEng_ELSE
U18291,S002,MidAOV_HighEng_HighProf
U18292,S003,MidAOV_LowEng_ELSE
U18293,S003,MidAOV_LowEng_ELSE
U18294,S003,MidAOV_LowEng_ELSE
U18295,S002,MidAOV_HighEng_HighProf
U18296,S006,LowAOV_LowEng_ELSE
U18297,S005,LowAOV_HighEng_ELSE
U18298,S006,LowAOV_LowEng_ELSE
U18299,S004,MidAOV_HighEng_LowProf
U18300,S005,LowAOV_HighEng_ELSE
U18301,S004,MidAOV_HighEng_LowProf
U18302,S003,MidAOV_LowEng_ELSE
U18303,S003,MidAOV_LowEng_ELSE
U18304,S001,HighAOV_ELSE_ELSE
U18305,S003,MidAOV_LowEng_ELSE
U18306,S002,MidAOV_HighEng_HighProf
U18307,S003,MidAOV_LowEng_ELSE
U18308,S003,MidAOV_LowEng_ELSE
U18309,S004,MidAOV_HighEng_LowProf
U18310,S001,HighAOV_ELSE_ELSE
U18311,S006,LowAOV_LowEng_ELSE
U18312,S003,MidAOV_LowEng_ELSE
U18313,S006,LowAOV_LowEng_ELSE
U18314,S006,LowAOV_LowEng_ELSE
U18315,S003,MidAOV_LowEng_ELSE
U18316,S001,HighAOV_ELSE_ELSE
U18317,S001,HighAOV_ELSE_ELSE
U18318,S006,LowAOV_LowEng_ELSE
U18319,S006,LowAOV_LowEng_ELSE
U18320,S002,MidAOV_HighEng_HighProf
U18321,S003,MidAOV_LowEng_ELSE
U18322,S005,LowAOV_HighEng_ELSE
U18323,S002,MidAOV_HighEng_HighProf
U18324,S003,MidAOV_LowEng_ELSE
U18325,S002,MidAOV_HighEng_HighProf
U18326,S006,LowAOV_LowEng_ELSE
U18327,S001,HighAOV_ELSE_ELSE
U18328,S003,MidAOV_LowEng_ELSE
U18329,S003,MidAOV_LowEng_ELSE
U18330,S006,LowAOV_LowEng_ELSE
U18331,S004,MidAOV_HighEng_LowProf
U18332,S001,HighAOV_ELSE_ELSE
U18333,S004,MidAOV_HighEng_LowProf
U18334,S001,HighAOV_ELSE_ELSE
U18335,S002,MidAOV_HighEng_HighProf
U18336,S002,MidAOV_HighEng_HighProf
U18337,S002,MidAOV_HighEng_HighProf
U18338,S005,LowAOV_HighEng_ELSE
U18339,S003,MidAOV_LowEng_ELSE
U18340,S004,MidAOV_HighEng_LowProf
U18341,S001,HighAOV_ELSE_ELSE
U18342,S003,MidAOV_LowEng_ELSE
U18343,S002,MidAOV_HighEng_HighProf
U18344,S004,MidAOV_HighEng_LowProf
U18345,S001,HighAOV_ELSE_ELSE
U18346,S006,LowAOV_LowEng_ELSE
U18347,S003,MidAOV_LowEng_ELSE
U18348,S006,LowAOV_LowEng_ELSE
U18349,S002,MidAOV_HighEng_HighProf
U18350,S003,MidAOV_LowEng_ELSE
U18351,S003,MidAOV_LowEng_ELSE
U18352,S004,MidAOV_HighEng_LowProf
U18353,S001,HighAOV_ELSE_ELSE
U18354,S002,MidAOV_HighEng_HighProf
U18355,S003,MidAOV_LowEng_ELSE
U18356,S003,MidAOV_LowEng_ELSE
U18357,S003,MidAOV_LowEng_ELSE
U18358,S002,MidAOV_HighEng_HighProf
U18359,S002,MidAOV_HighEng_HighProf
U18360,S006,LowAOV_LowEng_ELSE
U18361,S004,MidAOV_HighEng_LowProf
U18362,S001,HighAOV_ELSE_ELSE
U18363,S006,LowAOV_LowEng_ELSE
U18364,S001,HighAOV_ELSE_ELSE
U18365,S001,HighAOV_ELSE_ELSE
U18366,S003,MidAOV_LowEng_ELSE
U18367,S004,MidAOV_HighEng_LowProf
U18368,S004,MidAOV_HighEng_LowProf
U18369,S001,HighAOV_ELSE_ELSE
U18370,S001,HighAOV_ELSE_ELSE
U18371,S004,MidAOV_HighEng_LowProf
U18372,S001,HighAOV_ELSE_ELSE
U18373,S005,LowAOV_HighEng_ELSE
U18374,S006,LowAOV_LowEng_ELSE
U18375,S004,MidAOV_HighEng_LowProf
U18376,S002,MidAOV_HighEng_HighProf
U18377,S004,MidAOV_HighEng_LowProf
U18378,S003,MidAOV_LowEng_ELSE
U18379,S001,HighAOV_ELSE_ELSE
U18380,S003,MidAOV_LowEng_ELSE
U18381,S001,HighAOV_ELSE_ELSE
U18382,S004,MidAOV_HighEng_LowProf
U18383,S002,MidAOV_HighEng_HighProf
U18384,S005,LowAOV_HighEng_ELSE
U18385,S006,LowAOV_LowEng_ELSE
U18386,S002,MidAOV_HighEng_HighProf
U18387,S006,LowAOV_LowEng_ELSE
U18388,S004,MidAOV_HighEng_LowProf
U18389,S002,MidAOV_HighEng_HighProf
U18390,S005,LowAOV_HighEng_ELSE
U18391,S005,LowAOV_HighEng_ELSE
U18392,S006,LowAOV_LowEng_ELSE
U18393,S006,LowAOV_LowEng_ELSE
U18394,S002,MidAOV_HighEng_HighProf
U18395,S002,MidAOV_HighEng_HighProf
U18396,S001,HighAOV_ELSE_ELSE
U18397,S005,LowAOV_HighEng_ELSE
U18398,S004,MidAOV_HighEng_LowProf
U18399,S001,HighAOV_ELSE_ELSE
U18400,S004,MidAOV_HighEng_LowProf
U18401,S003,MidAOV_LowEng_ELSE
U18402,S002,MidAOV_HighEng_HighProf
U18403,S005,LowAOV_HighEng_ELSE
U18404,S003,MidAOV_LowEng_ELSE
U18405,S001,HighAOV_ELSE_ELSE
U18406,S006,LowAOV_LowEng_ELSE
U18407,S006,LowAOV_LowEng_ELSE
U18408,S001,HighAOV_ELSE_ELSE
U18409,S002,MidAOV_HighEng_HighProf
U18410,S006,LowAOV_LowEng_ELSE
U18411,S006,LowAOV_LowEng_ELSE
U18412,S004,MidAOV_HighEng_LowProf
U18413,S002,MidAOV_HighEng_HighProf
U18414,S006,LowAOV_LowEng_ELSE
U18415,S003,MidAOV_LowEng_ELSE
U18416,S002,MidAOV_HighEng_HighProf
U18417,S002,MidAOV_HighEng_HighProf
U18418,S005,LowAOV_HighEng_ELSE
U18419,S001,HighAOV_ELSE_ELSE
U18420,S001,HighAOV_ELSE_ELSE
U18421,S003,MidAOV_LowEng_ELSE
U18422,S002,MidAOV_HighEng_HighProf
U18423,S006,LowAOV_LowEng_ELSE
U18424,S001,HighAOV_ELSE_ELSE
U18425,S006,LowAOV_LowEng_ELSE
U18426,S003,MidAOV_LowEng_ELSE
U18427,S002,MidAOV_HighEng_HighProf
U18428,S003,MidAOV_LowEng_ELSE
U18429,S005,LowAOV_HighEng_ELSE
U18430,S001,HighAOV_ELSE_ELSE
U18431,S001,HighAOV_ELSE_ELSE
U18432,S006,LowAOV_LowEng_ELSE
U18433,S004,MidAOV_HighEng_LowProf
U18434,S003,MidAOV_LowEng_ELSE
U18435,S002,MidAOV_HighEng_HighProf
U18436,S001,HighAOV_ELSE_ELSE
U18437,S003,MidAOV_LowEng_ELSE
U18438,S005,LowAOV_HighEng_ELSE
U18439,S001,HighAOV_ELSE_ELSE
U18440,S005,LowAOV_HighEng_ELSE
U18441,S005,LowAOV_HighEng_ELSE
U18442,S001,HighAOV_ELSE_ELSE
U18443,S006,LowAOV_LowEng_ELSE
U18444,S005,LowAOV_HighEng_ELSE
U18445,S006,LowAOV_LowEng_ELSE
U18446,S005,LowAOV_HighEng_ELSE
U18447,S006,LowAOV_LowEng_ELSE
U18448,S003,MidAOV_LowEng_ELSE
U18449,S004,MidAOV_HighEng_LowProf
